buckner_facies,buckner_thick,cottonvalley_alt,cottonvalley_thickness,h2s_class,hosston_alt,hosston_thickness,smackover_alt,smackover_facies,smackover_middepth,smackover_thick,smck_temp_int
3,75.0,-1317.0,397.0,3,-1076.0,216.0,-1744.0,2,1865.0,40.0,72.0
3,74.0,-1310.0,397.0,3,-1069.0,220.0,-1740.0,2,1863.0,49.0,73.0
3,72.0,-1303.0,397.0,3,-1059.0,234.0,-1736.0,2,1867.0,56.0,73.0
3,69.0,-1293.0,396.0,3,-1046.0,259.0,-1726.0,2,1859.0,62.0,73.0
3,66.0,-1279.0,396.0,3,-1032.0,272.0,-1711.0,2,1856.0,68.0,73.0
3,63.0,-1262.0,396.0,3,-1018.0,274.0,-1696.0,2,1841.0,74.0,72.0
3,62.0,-1247.0,396.0,3,-1008.0,274.0,-1686.0,2,1836.0,81.0,70.0
3,61.0,-1237.0,396.0,3,-1001.0,274.0,-1690.0,2,1839.0,88.0,68.0
3,61.0,-1232.0,396.0,3,-997.0,274.0,-1704.0,2,1846.0,91.0,69.0
3,61.0,-1232.0,396.0,3,-995.0,274.0,-1706.0,2,1847.0,89.0,69.0
3,61.0,-1232.0,396.0,3,-995.0,274.0,-1696.0,2,1838.0,83.0,68.0
3,61.0,-1225.0,395.0,3,-995.0,274.0,-1687.0,2,1832.0,78.0,66.0
3,61.0,-1212.0,357.0,3,-994.0,274.0,-1679.0,2,1837.0,79.0,66.0
3,61.0,-1197.0,335.0,3,-992.0,274.0,-1671.0,2,1827.0,82.0,65.0
3,61.0,-1191.0,335.0,3,-988.0,274.0,-1648.0,2,1794.0,84.0,65.0
3,62.0,-1202.0,315.0,3,-981.0,259.0,-1612.0,2,1760.0,83.0,65.0
3,63.0,-1218.0,276.0,3,-970.0,222.0,-1573.0,2,1721.0,80.0,64.0
3,63.0,-1224.0,276.0,3,-952.0,211.0,-1555.0,2,1707.0,79.0,64.0
3,64.0,-1217.0,280.0,10,-930.0,193.0,-1553.0,2,1709.0,80.0,66.0
3,64.0,-1204.0,297.0,10,-913.0,183.0,-1561.0,2,1709.0,81.0,67.0
3,64.0,-1192.0,325.0,10,-903.0,198.0,-1577.0,2,1720.0,83.0,68.0
3,63.0,-1182.0,347.0,10,-894.0,215.0,-1589.0,2,1739.0,87.0,68.0
3,63.0,-1172.0,353.0,10,-883.0,244.0,-1584.0,2,1740.0,91.0,68.0
3,62.0,-1162.0,340.0,10,-872.0,272.0,-1565.0,2,1721.0,96.0,68.0
3,62.0,-1152.0,320.0,10,-860.0,274.0,-1531.0,2,1681.0,101.0,68.0
3,62.0,-1136.0,309.0,10,-847.0,274.0,-1496.0,2,1642.0,105.0,67.0
3,61.0,-1106.0,315.0,10,-829.0,274.0,-1469.0,2,1619.0,106.0,66.0
3,61.0,-1056.0,332.0,10,-801.0,274.0,-1447.0,2,1591.0,103.0,66.0
3,61.0,-998.0,338.0,10,-766.0,261.0,-1429.0,2,1562.0,98.0,66.0
3,61.0,-951.0,377.0,3,-733.0,232.0,-1414.0,2,1544.0,93.0,64.0
3,61.0,-932.0,396.0,3,-711.0,227.0,-1401.0,2,1524.0,88.0,64.0
3,61.0,-950.0,396.0,3,-700.0,252.0,-1388.0,2,1504.0,83.0,64.0
3,61.0,-996.0,396.0,3,-697.0,272.0,-1377.0,2,1497.0,79.0,65.0
3,61.0,-1051.0,396.0,3,-700.0,274.0,-1373.0,2,1487.0,76.0,65.0
3,61.0,-1091.0,392.0,3,-708.0,274.0,-1370.0,2,1479.0,74.0,64.0
3,61.0,-1101.0,380.0,3,-715.0,272.0,-1367.0,2,1475.0,74.0,63.0
3,61.0,-1081.0,379.0,3,-722.0,261.0,-1365.0,2,1475.0,73.0,62.0
3,61.0,-1037.0,385.0,3,-723.0,234.0,-1363.0,2,1475.0,74.0,62.0
3,61.0,-986.0,389.0,3,-720.0,213.0,-1360.0,2,1464.0,73.0,61.0
3,60.0,-940.0,389.0,3,-718.0,189.0,-1351.0,2,1451.0,70.0,59.0
3,59.0,-907.0,387.0,3,-720.0,158.0,-1333.0,2,1416.0,65.0,58.0
3,55.0,-887.0,384.0,3,-727.0,146.0,-1312.0,2,1383.0,60.0,57.0
3,50.0,-879.0,379.0,3,-737.0,130.0,-1283.0,2,1351.0,54.0,56.0
3,48.0,-880.0,376.0,3,-748.0,122.0,-1259.0,2,1323.0,47.0,55.0
3,45.0,-887.0,374.0,3,-757.0,130.0,-1254.0,2,1313.0,40.0,55.0
3,40.0,-897.0,379.0,3,-762.0,146.0,-1259.0,2,1316.0,35.0,54.0
2,34.0,-906.0,393.0,10,-765.0,144.0,-1261.0,2,1321.0,35.0,54.0
2,30.0,-910.0,396.0,10,-767.0,101.0,-1248.0,1,1312.0,40.0,54.0
2,28.0,-912.0,396.0,10,-771.0,91.0,-1232.0,1,1301.0,51.0,55.0
2,28.0,-914.0,396.0,10,-776.0,91.0,-1224.0,1,1300.0,63.0,55.0
2,28.0,-918.0,396.0,10,-783.0,80.0,-1221.0,1,1305.0,73.0,56.0
2,29.0,-921.0,383.0,10,-794.0,36.0,-1229.0,1,1318.0,86.0,57.0
2,31.0,-925.0,341.0,10,-807.0,30.0,-1246.0,1,1342.0,99.0,58.0
0,32.0,-927.0,335.0,10,-823.0,30.0,-1254.0,1,1354.0,103.0,59.0
0,33.0,-928.0,335.0,10,-841.0,30.0,-1236.0,1,1338.0,100.0,59.0
0,33.0,-929.0,335.0,10,-860.0,30.0,-1221.0,1,1324.0,96.0,59.0
0,30.0,-929.0,335.0,10,-879.0,30.0,-1219.0,1,1321.0,90.0,60.0
0,22.0,-928.0,334.0,3,-896.0,30.0,-1217.0,1,1319.0,82.0,62.0
0,8.0,-926.0,331.0,3,-910.0,30.0,-1189.0,1,1290.0,72.0,63.0
0,-4.0,-924.0,327.0,3,-919.0,30.0,-1139.0,1,1236.0,61.0,65.0
0,-11.0,-921.0,321.0,3,-928.0,30.0,-1097.0,1,1186.0,49.0,66.0
0,-14.0,-920.0,312.0,3,-939.0,30.0,-1073.0,1,1149.0,39.0,67.0
0,-17.0,-919.0,298.0,10,-950.0,30.0,-1067.0,1,1131.0,31.0,67.0
0,-17.0,-919.0,282.0,3,-963.0,44.0,-1067.0,1,1136.0,26.0,66.0
0,-17.0,-920.0,258.0,3,-977.0,88.0,-1067.0,1,1149.0,23.0,67.0
0,-16.0,-922.0,221.0,3,-992.0,92.0,-1067.0,1,1149.0,22.0,67.0
0,-13.0,-926.0,177.0,3,-1008.0,129.0,-1067.0,1,1144.0,25.0,64.0
0,-10.0,-930.0,131.0,3,-1025.0,154.0,-1067.0,1,1132.0,29.0,63.0
0,-6.0,-937.0,95.0,3,-1042.0,187.0,-1067.0,1,1139.0,34.0,64.0
0,-2.0,-947.0,70.0,3,-1057.0,215.0,-1067.0,1,1148.0,40.0,64.0
0,2.0,-961.0,58.0,3,-1069.0,243.0,-1069.0,1,1161.0,45.0,64.0
0,8.0,-978.0,57.0,3,-1080.0,272.0,-1071.0,1,1165.0,50.0,64.0
0,14.0,-996.0,62.0,3,-1095.0,281.0,-1073.0,1,1166.0,51.0,65.0
2,64.0,-1403.0,302.0,10,-1151.0,274.0,-1716.0,2,1809.0,17.0,73.0
2,65.0,-1394.0,316.0,10,-1149.0,265.0,-1712.0,2,1807.0,19.0,73.0
3,64.0,-1385.0,331.0,10,-1147.0,242.0,-1712.0,2,1808.0,24.0,73.0
2,63.0,-1376.0,335.0,3,-1142.0,223.0,-1713.0,2,1810.0,29.0,73.0
3,62.0,-1371.0,335.0,3,-1136.0,219.0,-1714.0,2,1813.0,30.0,73.0
3,62.0,-1375.0,335.0,3,-1132.0,230.0,-1721.0,2,1819.0,30.0,73.0
3,63.0,-1385.0,336.0,3,-1131.0,258.0,-1736.0,2,1832.0,30.0,73.0
3,65.0,-1394.0,340.0,3,-1134.0,272.0,-1753.0,2,1848.0,30.0,73.0
3,67.0,-1399.0,350.0,3,-1136.0,274.0,-1771.0,2,1866.0,30.0,73.0
3,71.0,-1397.0,370.0,3,-1136.0,274.0,-1788.0,2,1882.0,30.0,73.0
3,76.0,-1393.0,390.0,3,-1136.0,273.0,-1800.0,2,1893.0,30.0,73.0
3,79.0,-1390.0,396.0,3,-1136.0,267.0,-1808.0,2,1901.0,31.0,73.0
3,82.0,-1389.0,396.0,3,-1136.0,260.0,-1812.0,2,1904.0,31.0,73.0
3,83.0,-1387.0,397.0,3,-1135.0,258.0,-1815.0,2,1908.0,31.0,73.0
3,83.0,-1384.0,398.0,3,-1133.0,261.0,-1817.0,2,1912.0,31.0,73.0
3,82.0,-1381.0,404.0,3,-1128.0,262.0,-1817.0,2,1920.0,32.0,73.0
3,81.0,-1375.0,415.0,3,-1122.0,261.0,-1817.0,2,1943.0,36.0,73.0
3,80.0,-1369.0,429.0,3,-1115.0,260.0,-1817.0,2,1947.0,44.0,72.0
3,79.0,-1362.0,437.0,3,-1106.0,265.0,-1817.0,2,1943.0,55.0,72.0
3,77.0,-1356.0,434.0,3,-1095.0,272.0,-1816.0,2,1948.0,60.0,73.0
3,74.0,-1347.0,421.0,3,-1082.0,274.0,-1808.0,2,1944.0,63.0,72.0
3,70.0,-1335.0,414.0,3,-1068.0,274.0,-1795.0,2,1938.0,69.0,73.0
3,66.0,-1319.0,417.0,3,-1055.0,274.0,-1781.0,2,1925.0,75.0,72.0
3,63.0,-1302.0,423.0,3,-1042.0,274.0,-1768.0,2,1911.0,82.0,69.0
3,61.0,-1291.0,428.0,3,-1031.0,274.0,-1761.0,2,1903.0,88.0,69.0
3,61.0,-1286.0,426.0,3,-1025.0,274.0,-1756.0,2,1897.0,91.0,69.0
3,61.0,-1288.0,407.0,3,-1023.0,274.0,-1752.0,2,1901.0,91.0,69.0
3,61.0,-1289.0,396.0,3,-1023.0,274.0,-1746.0,2,1902.0,90.0,68.0
3,61.0,-1280.0,390.0,3,-1021.0,274.0,-1740.0,2,1900.0,87.0,67.0
3,61.0,-1261.0,347.0,3,-1016.0,274.0,-1735.0,2,1896.0,87.0,66.0
3,61.0,-1238.0,335.0,3,-1010.0,274.0,-1722.0,2,1877.0,90.0,66.0
3,62.0,-1224.0,335.0,3,-1004.0,274.0,-1696.0,2,1849.0,91.0,66.0
3,63.0,-1228.0,323.0,3,-996.0,274.0,-1661.0,2,1807.0,89.0,66.0
3,65.0,-1239.0,308.0,3,-984.0,257.0,-1640.0,2,1789.0,85.0,65.0
3,66.0,-1241.0,314.0,10,-967.0,224.0,-1631.0,2,1784.0,84.0,66.0
3,66.0,-1229.0,326.0,50,-946.0,214.0,-1631.0,2,1792.0,85.0,68.0
3,66.0,-1215.0,345.0,50,-927.0,214.0,-1635.0,2,1795.0,85.0,68.0
3,66.0,-1206.0,372.0,50,-915.0,219.0,-1642.0,2,1794.0,87.0,69.0
3,65.0,-1200.0,391.0,50,-908.0,245.0,-1646.0,2,1803.0,90.0,70.0
3,65.0,-1195.0,396.0,50,-900.0,272.0,-1640.0,2,1801.0,96.0,70.0
3,64.0,-1188.0,390.0,50,-892.0,274.0,-1622.0,2,1781.0,103.0,70.0
3,63.0,-1182.0,377.0,50,-885.0,274.0,-1594.0,2,1749.0,109.0,69.0
3,62.0,-1173.0,360.0,10,-877.0,274.0,-1551.0,2,1699.0,113.0,68.0
3,61.0,-1154.0,342.0,10,-859.0,274.0,-1520.0,2,1666.0,115.0,67.0
3,61.0,-1117.0,335.0,10,-830.0,274.0,-1501.0,2,1653.0,114.0,67.0
3,61.0,-1069.0,340.0,10,-792.0,274.0,-1486.0,2,1627.0,110.0,66.0
3,61.0,-1034.0,383.0,10,-757.0,272.0,-1473.0,2,1607.0,106.0,64.0
3,61.0,-1029.0,396.0,3,-740.0,270.0,-1462.0,2,1597.0,100.0,64.0
3,61.0,-1062.0,396.0,3,-733.0,274.0,-1451.0,2,1585.0,96.0,64.0
3,61.0,-1124.0,396.0,3,-730.0,274.0,-1444.0,2,1582.0,93.0,64.0
3,61.0,-1194.0,396.0,3,-736.0,274.0,-1441.0,2,1579.0,90.0,64.0
3,61.0,-1241.0,396.0,3,-746.0,274.0,-1439.0,2,1573.0,89.0,65.0
3,61.0,-1247.0,396.0,3,-757.0,274.0,-1438.0,2,1570.0,89.0,64.0
3,61.0,-1209.0,396.0,3,-764.0,274.0,-1437.0,2,1569.0,88.0,62.0
3,62.0,-1138.0,396.0,3,-760.0,271.0,-1435.0,2,1563.0,88.0,61.0
3,62.0,-1056.0,397.0,3,-750.0,245.0,-1431.0,2,1552.0,87.0,60.0
3,61.0,-990.0,414.0,3,-741.0,217.0,-1423.0,2,1542.0,84.0,60.0
3,61.0,-943.0,428.0,3,-737.0,197.0,-1409.0,2,1517.0,79.0,58.0
3,60.0,-918.0,429.0,3,-741.0,168.0,-1392.0,2,1486.0,74.0,57.0
3,59.0,-908.0,422.0,3,-750.0,154.0,-1371.0,2,1451.0,69.0,57.0
3,58.0,-907.0,411.0,3,-759.0,152.0,-1352.0,2,1426.0,65.0,55.0
3,56.0,-913.0,400.0,3,-765.0,152.0,-1342.0,2,1414.0,60.0,54.0
3,52.0,-922.0,397.0,3,-770.0,152.0,-1349.0,2,1419.0,59.0,54.0
3,45.0,-929.0,396.0,10,-773.0,152.0,-1345.0,2,1416.0,60.0,54.0
3,38.0,-929.0,396.0,10,-777.0,133.0,-1328.0,2,1401.0,65.0,55.0
3,35.0,-926.0,396.0,10,-781.0,97.0,-1299.0,1,1379.0,73.0,56.0
2,34.0,-924.0,396.0,10,-787.0,91.0,-1274.0,1,1361.0,83.0,56.0
2,34.0,-926.0,396.0,10,-795.0,85.0,-1268.0,1,1362.0,95.0,58.0
2,34.0,-929.0,394.0,10,-806.0,45.0,-1275.0,1,1375.0,111.0,58.0
2,34.0,-931.0,361.0,10,-819.0,31.0,-1285.0,1,1387.0,118.0,59.0
2,35.0,-932.0,337.0,10,-834.0,30.0,-1284.0,1,1388.0,117.0,59.0
2,36.0,-933.0,335.0,10,-850.0,30.0,-1261.0,1,1366.0,112.0,59.0
0,36.0,-933.0,335.0,10,-867.0,30.0,-1235.0,1,1340.0,106.0,60.0
0,36.0,-932.0,335.0,10,-885.0,30.0,-1221.0,1,1324.0,100.0,61.0
0,32.0,-930.0,335.0,3,-901.0,30.0,-1218.0,1,1319.0,96.0,63.0
0,22.0,-928.0,336.0,3,-913.0,30.0,-1199.0,1,1303.0,90.0,64.0
0,6.0,-925.0,337.0,3,-920.0,30.0,-1162.0,1,1267.0,79.0,66.0
0,-5.0,-921.0,338.0,3,-929.0,30.0,-1128.0,1,1224.0,66.0,67.0
0,-11.0,-919.0,338.0,10,-938.0,30.0,-1105.0,1,1184.0,55.0,67.0
0,-15.0,-917.0,336.0,10,-948.0,30.0,-1086.0,1,1157.0,47.0,66.0
0,-16.0,-916.0,329.0,10,-959.0,53.0,-1073.0,1,1151.0,41.0,67.0
0,-16.0,-917.0,308.0,3,-971.0,91.0,-1068.0,1,1156.0,37.0,67.0
0,-15.0,-918.0,275.0,3,-985.0,97.0,-1069.0,1,1157.0,36.0,65.0
0,-13.0,-920.0,234.0,3,-1001.0,141.0,-1071.0,1,1159.0,39.0,63.0
0,-9.0,-924.0,189.0,3,-1017.0,161.0,-1077.0,1,1153.0,43.0,65.0
0,-5.0,-929.0,151.0,3,-1034.0,206.0,-1084.0,1,1162.0,48.0,65.0
0,-0.0,-938.0,125.0,3,-1050.0,232.0,-1094.0,1,1184.0,53.0,65.0
0,5.0,-952.0,113.0,3,-1063.0,271.0,-1104.0,1,1200.0,58.0,65.0
0,14.0,-972.0,111.0,3,-1074.0,292.0,-1111.0,1,1208.0,61.0,65.0
0,21.0,-995.0,113.0,3,-1087.0,323.0,-1113.0,1,1210.0,61.0,66.0
3,66.0,-1456.0,335.0,10,-1197.0,274.0,-1781.0,2,1885.0,21.0,74.0
3,66.0,-1449.0,335.0,10,-1194.0,274.0,-1777.0,2,1881.0,24.0,74.0
3,65.0,-1440.0,336.0,10,-1191.0,273.0,-1774.0,2,1877.0,28.0,73.0
3,63.0,-1432.0,340.0,3,-1187.0,268.0,-1773.0,2,1876.0,30.0,73.0
3,61.0,-1429.0,348.0,3,-1182.0,264.0,-1773.0,2,1878.0,31.0,73.0
3,61.0,-1431.0,359.0,3,-1179.0,271.0,-1781.0,2,1881.0,31.0,73.0
3,61.0,-1437.0,374.0,3,-1181.0,274.0,-1799.0,2,1895.0,31.0,74.0
3,62.0,-1447.0,385.0,3,-1185.0,274.0,-1822.0,2,1916.0,31.0,74.0
3,63.0,-1455.0,393.0,3,-1189.0,274.0,-1846.0,2,1940.0,31.0,74.0
3,68.0,-1455.0,396.0,3,-1191.0,274.0,-1866.0,2,1961.0,32.0,74.0
3,73.0,-1452.0,399.0,3,-1193.0,274.0,-1879.0,2,1973.0,34.0,74.0
3,77.0,-1449.0,408.0,3,-1193.0,274.0,-1888.0,2,1980.0,34.0,73.0
3,80.0,-1449.0,420.0,3,-1190.0,274.0,-1892.0,2,1984.0,34.0,73.0
3,83.0,-1447.0,431.0,3,-1188.0,274.0,-1893.0,2,1988.0,34.0,73.0
3,84.0,-1442.0,440.0,3,-1183.0,274.0,-1891.0,2,1986.0,35.0,72.0
3,84.0,-1438.0,449.0,3,-1176.0,274.0,-1888.0,2,1987.0,38.0,72.0
3,84.0,-1430.0,455.0,3,-1167.0,274.0,-1884.0,2,2001.0,43.0,72.0
3,83.0,-1421.0,457.0,3,-1156.0,274.0,-1882.0,2,2014.0,49.0,72.0
3,82.0,-1412.0,457.0,3,-1144.0,274.0,-1882.0,2,2013.0,57.0,72.0
3,80.0,-1403.0,457.0,3,-1130.0,274.0,-1881.0,2,2009.0,61.0,72.0
3,77.0,-1394.0,457.0,3,-1116.0,274.0,-1875.0,2,2010.0,63.0,72.0
3,73.0,-1383.0,455.0,3,-1101.0,274.0,-1867.0,2,2009.0,69.0,72.0
3,69.0,-1369.0,456.0,3,-1087.0,274.0,-1856.0,2,1998.0,75.0,70.0
3,65.0,-1354.0,457.0,3,-1072.0,274.0,-1844.0,2,1980.0,81.0,69.0
3,62.0,-1341.0,457.0,3,-1059.0,274.0,-1831.0,2,1966.0,86.0,70.0
3,61.0,-1335.0,457.0,3,-1052.0,274.0,-1815.0,2,1962.0,90.0,70.0
3,61.0,-1339.0,432.0,3,-1050.0,274.0,-1803.0,2,1962.0,91.0,69.0
3,61.0,-1346.0,397.0,3,-1050.0,274.0,-1795.0,2,1956.0,91.0,69.0
3,62.0,-1342.0,375.0,3,-1045.0,274.0,-1791.0,2,1951.0,92.0,67.0
3,62.0,-1320.0,337.0,3,-1036.0,274.0,-1788.0,2,1949.0,94.0,67.0
3,63.0,-1292.0,335.0,3,-1028.0,274.0,-1776.0,2,1929.0,97.0,68.0
3,64.0,-1273.0,335.0,3,-1022.0,274.0,-1749.0,2,1898.0,98.0,67.0
3,66.0,-1270.0,336.0,3,-1016.0,274.0,-1715.0,2,1865.0,96.0,67.0
3,68.0,-1273.0,342.0,3,-1007.0,274.0,-1720.0,2,1870.0,91.0,67.0
3,69.0,-1270.0,354.0,50,-991.0,266.0,-1727.0,2,1884.0,89.0,69.0
3,69.0,-1256.0,373.0,50,-970.0,251.0,-1728.0,2,1891.0,90.0,70.0
3,69.0,-1237.0,393.0,50,-950.0,249.0,-1720.0,2,1887.0,90.0,70.0
3,69.0,-1225.0,411.0,50,-934.0,262.0,-1712.0,2,1870.0,90.0,70.0
3,68.0,-1221.0,428.0,50,-923.0,273.0,-1704.0,2,1857.0,94.0,71.0
3,67.0,-1218.0,438.0,50,-915.0,274.0,-1696.0,2,1851.0,102.0,71.0
3,66.0,-1214.0,435.0,50,-911.0,274.0,-1683.0,2,1838.0,110.0,70.0
3,64.0,-1210.0,423.0,50,-909.0,274.0,-1664.0,2,1821.0,117.0,70.0
3,63.0,-1210.0,403.0,50,-908.0,274.0,-1626.0,2,1784.0,120.0,69.0
3,62.0,-1206.0,382.0,50,-894.0,274.0,-1591.0,2,1738.0,121.0,68.0
3,61.0,-1190.0,345.0,10,-867.0,274.0,-1568.0,2,1714.0,121.0,67.0
3,61.0,-1161.0,336.0,10,-835.0,274.0,-1550.0,2,1697.0,120.0,66.0
3,61.0,-1141.0,353.0,3,-806.0,274.0,-1536.0,2,1673.0,118.0,65.0
3,61.0,-1156.0,381.0,3,-790.0,274.0,-1525.0,2,1659.0,114.0,64.0
3,61.0,-1211.0,389.0,3,-785.0,274.0,-1514.0,2,1655.0,111.0,64.0
3,61.0,-1290.0,389.0,3,-786.0,274.0,-1509.0,2,1652.0,107.0,63.0
3,61.0,-1367.0,388.0,3,-798.0,274.0,-1508.0,2,1647.0,105.0,63.0
3,61.0,-1413.0,393.0,3,-815.0,274.0,-1508.0,2,1649.0,104.0,64.0
3,61.0,-1408.0,396.0,3,-830.0,286.0,-1507.0,2,1644.0,104.0,64.0
3,61.0,-1349.0,396.0,3,-834.0,295.0,-1507.0,2,1640.0,104.0,63.0
3,62.0,-1251.0,396.0,3,-821.0,280.0,-1505.0,2,1640.0,103.0,61.0
3,62.0,-1140.0,408.0,3,-797.0,273.0,-1498.0,2,1630.0,100.0,60.0
3,62.0,-1049.0,451.0,3,-773.0,253.0,-1489.0,2,1619.0,97.0,59.0
3,62.0,-992.0,457.0,10,-760.0,222.0,-1475.0,2,1602.0,93.0,59.0
3,61.0,-963.0,457.0,3,-759.0,208.0,-1458.0,2,1574.0,88.0,58.0
3,61.0,-952.0,457.0,3,-763.0,193.0,-1442.0,2,1534.0,85.0,57.0
3,61.0,-952.0,454.0,3,-769.0,179.0,-1428.0,2,1511.0,81.0,55.0
3,61.0,-958.0,442.0,3,-774.0,178.0,-1421.0,2,1500.0,79.0,55.0
3,59.0,-964.0,421.0,3,-779.0,177.0,-1425.0,2,1503.0,77.0,55.0
3,51.0,-965.0,404.0,10,-783.0,166.0,-1419.0,2,1497.0,79.0,55.0
3,43.0,-960.0,397.0,10,-787.0,153.0,-1405.0,2,1484.0,83.0,56.0
3,37.0,-951.0,396.0,10,-792.0,127.0,-1386.0,1,1471.0,91.0,58.0
3,35.0,-944.0,396.0,10,-798.0,94.0,-1371.0,1,1462.0,101.0,58.0
3,34.0,-941.0,396.0,10,-807.0,91.0,-1344.0,1,1442.0,115.0,58.0
2,34.0,-941.0,396.0,10,-817.0,82.0,-1327.0,1,1427.0,121.0,59.0
2,34.0,-941.0,392.0,10,-830.0,52.0,-1324.0,1,1425.0,122.0,59.0
2,33.0,-941.0,373.0,50,-844.0,33.0,-1312.0,2,1415.0,122.0,59.0
2,34.0,-941.0,362.0,10,-858.0,30.0,-1287.0,2,1391.0,120.0,60.0
2,35.0,-940.0,360.0,10,-874.0,30.0,-1260.0,1,1365.0,115.0,61.0
0,35.0,-938.0,362.0,3,-890.0,30.0,-1234.0,1,1339.0,110.0,63.0
0,35.0,-935.0,367.0,3,-904.0,30.0,-1220.0,1,1323.0,108.0,64.0
0,31.0,-931.0,373.0,3,-914.0,30.0,-1215.0,1,1318.0,103.0,66.0
0,18.0,-927.0,378.0,10,-921.0,30.0,-1192.0,1,1295.0,94.0,67.0
0,4.0,-923.0,381.0,10,-927.0,30.0,-1167.0,1,1264.0,82.0,67.0
0,-6.0,-919.0,381.0,10,-935.0,30.0,-1155.0,1,1237.0,71.0,67.0
0,-11.0,-917.0,378.0,10,-943.0,30.0,-1134.0,1,1211.0,62.0,67.0
0,-14.0,-915.0,366.0,10,-952.0,59.0,-1113.0,1,1198.0,57.0,67.0
0,-15.0,-915.0,347.0,10,-964.0,91.0,-1096.0,1,1188.0,53.0,65.0
0,-14.0,-915.0,324.0,3,-976.0,100.0,-1099.0,1,1189.0,51.0,64.0
0,-12.0,-916.0,289.0,3,-991.0,146.0,-1112.0,1,1205.0,53.0,65.0
0,-8.0,-919.0,250.0,3,-1007.0,172.0,-1127.0,1,1212.0,58.0,65.0
0,-4.0,-922.0,217.0,3,-1024.0,214.0,-1143.0,1,1225.0,62.0,65.0
0,1.0,-928.0,193.0,3,-1040.0,256.0,-1156.0,1,1251.0,67.0,66.0
0,8.0,-942.0,180.0,3,-1056.0,288.0,-1167.0,1,1262.0,71.0,66.0
0,17.0,-968.0,174.0,3,-1068.0,328.0,-1172.0,1,1269.0,73.0,66.0
0,25.0,-997.0,173.0,3,-1078.0,344.0,-1170.0,1,1271.0,73.0,66.0
3,67.0,-1505.0,347.0,10,-1243.0,274.0,-1855.0,2,1977.0,26.0,74.0
3,67.0,-1502.0,353.0,10,-1240.0,274.0,-1848.0,2,1970.0,28.0,74.0
3,65.0,-1497.0,368.0,10,-1236.0,274.0,-1842.0,2,1961.0,30.0,73.0
3,63.0,-1491.0,383.0,3,-1231.0,274.0,-1838.0,2,1951.0,31.0,73.0
3,61.0,-1487.0,392.0,3,-1226.0,274.0,-1837.0,2,1953.0,34.0,73.0
3,61.0,-1486.0,396.0,3,-1224.0,274.0,-1846.0,2,1954.0,39.0,74.0
3,61.0,-1490.0,396.0,3,-1227.0,274.0,-1864.0,2,1964.0,40.0,74.0
3,61.0,-1498.0,396.0,3,-1233.0,274.0,-1889.0,2,1987.0,37.0,75.0
3,62.0,-1508.0,401.0,3,-1239.0,274.0,-1916.0,2,2014.0,37.0,75.0
3,66.0,-1512.0,417.0,3,-1242.0,274.0,-1939.0,2,2037.0,41.0,75.0
3,71.0,-1511.0,439.0,3,-1245.0,274.0,-1954.0,2,2052.0,45.0,74.0
3,76.0,-1510.0,452.0,3,-1245.0,274.0,-1965.0,2,2062.0,45.0,74.0
3,79.0,-1508.0,457.0,3,-1244.0,274.0,-1972.0,2,2068.0,42.0,74.0
3,82.0,-1504.0,457.0,3,-1242.0,274.0,-1971.0,2,2070.0,42.0,73.0
3,84.0,-1500.0,457.0,3,-1237.0,274.0,-1965.0,2,2063.0,42.0,72.0
3,85.0,-1495.0,457.0,3,-1228.0,274.0,-1958.0,2,2057.0,44.0,72.0
3,86.0,-1487.0,457.0,3,-1217.0,274.0,-1950.0,2,2061.0,49.0,72.0
3,85.0,-1476.0,457.0,3,-1202.0,274.0,-1946.0,2,2077.0,54.0,71.0
3,84.0,-1463.0,457.0,3,-1185.0,274.0,-1944.0,2,2076.0,59.0,71.0
3,82.0,-1451.0,457.0,3,-1169.0,274.0,-1942.0,2,2068.0,61.0,71.0
3,79.0,-1439.0,457.0,3,-1153.0,274.0,-1937.0,2,2066.0,63.0,71.0
3,76.0,-1426.0,457.0,3,-1138.0,274.0,-1932.0,2,2066.0,68.0,71.0
3,72.0,-1413.0,457.0,3,-1123.0,274.0,-1921.0,2,2055.0,74.0,69.0
3,68.0,-1398.0,457.0,3,-1106.0,274.0,-1908.0,2,2039.0,80.0,70.0
3,65.0,-1385.0,457.0,3,-1091.0,274.0,-1896.0,2,2029.0,86.0,70.0
3,63.0,-1380.0,457.0,3,-1083.0,274.0,-1881.0,2,2026.0,91.0,70.0
3,63.0,-1386.0,436.0,3,-1082.0,274.0,-1865.0,2,2022.0,91.0,69.0
3,63.0,-1397.0,396.0,3,-1080.0,274.0,-1853.0,2,2014.0,93.0,69.0
3,64.0,-1397.0,358.0,3,-1071.0,274.0,-1848.0,2,2008.0,97.0,69.0
3,65.0,-1376.0,335.0,3,-1058.0,274.0,-1837.0,2,1996.0,103.0,68.0
3,66.0,-1345.0,335.0,3,-1047.0,274.0,-1825.0,2,1977.0,104.0,69.0
3,68.0,-1327.0,339.0,3,-1043.0,274.0,-1808.0,2,1955.0,106.0,69.0
3,70.0,-1323.0,363.0,3,-1043.0,274.0,-1802.0,2,1953.0,104.0,70.0
3,71.0,-1323.0,390.0,3,-1037.0,274.0,-1826.0,2,1979.0,99.0,70.0
3,72.0,-1314.0,409.0,3,-1023.0,274.0,-1840.0,2,1999.0,94.0,71.0
